ID,input,output
TRAIN_04593,"맒 굿뗄롬 옥션붓!! 만은 푼둘위 좋항햐실 겻 깥숲닝탑. 컨뭄른 욜렌퇸 둣한낱 났룸 찐쩔핫쉬코 껙끗합닉따. 져는 찐규왓 둥릭 할륫 묵컸눈떼, 친규캉 슈슈룰 한 샹떼엶섞 떱쁠 췸데를 혼쟈 슥께 학꼼 뺘타께 찜꾸를 깖꼬 잤는뒈욤~ 딱뜯핥켐 뷰륀 뜨령왓써 좋얕숩뉘타. 꿍굶한 견 췸굵룰 한 쉔투 쭉갛햐눈 뷔용위 쌩칵포댜 삣샀씁닝턍. 22,000원 쭉카 뷔용잇 밝셍됨여 쒜 멍위 묵는 결곽갸 된 컷 갇네옹.","말 그대로 오션뷰!! 많은 분들이 좋아하실 것 같습니다. 건물은 오래된 듯하나 나름 친절하시고 깨끗합니다. 저는 친구와 둘이 하루 묵었는데, 친구가 수술을 한 상태여서 더블 침대를 혼자 쓰게 하고 바닥에 침구를 깔고 잤는데요~ 따뜻하게 불이 들어와서 좋았습니다. 궁금한 건 침구를 한 세트 추가하는 비용이 생각보다 비쌌습니다. 22,000원 추가 비용이 발생되어 세 명이 묵는 결과가 된 것 같네요."
TRAIN_04594,"쥐권분틀 묘듀 췬쩔핫섰교, 젼뱐져끎로 칼끎했써옵.","직원분들 모두 친절하셨고, 전반적으로 깔끔했어요."
TRAIN_04595,쇼빠 ㄹㅇ 뎌려윰… 깍격 댑뷔 군낭 햐룻 몃묽 겅면 캭셰오. 녜쓰쁘롑쇼 뀌키또 얀 됨. 쥬뻔토 닮 우훙캇.,소파 ㄹㅇ 더러움… 가격 대비 그냥 하루 머물 거면 가세요. 네스프레소 기기도 안 됨. 주변도 다 유흥가.
TRAIN_04596,롬멘틱굻 읽옹햇는뛔 팡 찮췐눈 칼끎햐콥 부또 좋훈낟 섕갹뵤따 헐신 좇받요. 클레돈 붓 태뮨녜 쭈쩐들립뉘닺. 끼훽갸 돼먼 댜움변녠 롬멘튁뽀닥 떠 끈 방에써 읽용햅포코 싶눼오.,로맨틱을 이용했는데 방 자체는 깔끔하고 뷰도 좋으나 생각보다 훨씬 좁아요. 그래도 뷰 때문에 추천드립니다. 기회가 되면 다음번엔 로맨틱보다 더 큰 방에서 이용해보고 싶네요.
TRAIN_04597,냐룸 만촉캬콩 좋숩뉘따.,나름 만족하고 좋습니다.
TRAIN_04598,쩡쇼카 얀 퇴업 잊썼서 빠료 빵웨 틀여칼 슈 엾뎐 첨잊 뿔펀햇영요. 쩐녘 쉭갼예는 주펴넥 인쩌킨 든뭏렸썩 졺 뮤셥쑵닌딸. 효뗄 짜쳬많 봐썬는 갖썽피 좋교 췬철핵셥 좋악써옴.,청소가 안 되어 있어서 바로 방에 들어갈 수 없던 점이 불편했어요. 저녁 시간에는 주변에 인적이 드물어서 좀 무섭습니다. 호텔 자체만 봐서는 가성비 좋고 친절해서 좋았어요.
TRAIN_04599,"콴뤽갇 쟐뙨댜눈 겆콰 관링윈위 카탉롭따는 컨 한 쿳 찼위갓 얀닐카 십넥오. 켸콕만 뽁공 카쉴 걺먼 갓쎄올. 샤위투 땅탁탸닥 냔민쵸닒코, 캠삥한는 맏순 엾씁닒닥.","관리가 잘된다는 것과 관리인이 까다롭다는 건 한 끗 차이가 아닐까 싶네요. 계곡만 보고 가실 거면 가세요. 사이트 다닥다닥 난민촌이고, 캠핑하는 맛은 없습니다."
TRAIN_04600,팡음밋 쉼각핸오. 옴똥파위 솖리카 얾쩡 잚 듦러오.,방음이 심각해요. 오토바이 소리가 엄청 잘 들려요.
TRAIN_04601,싸운남갓 녀뮤 많촉쓸렁었여요,사우나가 너무 만족스러웠어요 
TRAIN_04602,"23.3.2(몫) 출쟝 걋닥갸 안놀잚룰 통햄 얘악햇눈뎀 캬윤떡예 싸창닒밌 횬쟈 욧섰냑교 짊뮨 휴 빵욺 엎크뤠잉뚜 해줆~ 왑유~! 갊살~^^ㅎ 202홑 뮤인텔윈테 쮸챠햐굡 뮨욺 어는 순깐 깖뇰! 엶청 넓은 캑쉴! 냉짱교엣 셍쑤 4게나~~ 태헝 얼풂! 찜뗐됴 적닿히 뿍씬학꾜 넓음머 볘캐 뇹삐돎 좋꾜, 댑첸척읗롭 썅땟 썅! 찜태 밌 볘깰 켜뼈 쎄딱 휴 헹큠 씨 섞무 윤얹줴룰 헬츌섰슴 한눈 쟉은 밝레문 있쓺...ㅎ","23.3.2(목) 출장 갔다가 야놀자를 통해 예약했는데 카운터에 사장님이 혼자 오셨냐고 질문 후 방을 업그레이드 해줌~ 와우~! 감사~^^ㅎ 202호 무인텔인데 주차하고 문을 여는 순간 깜놀! 엄청 넓은 객실! 냉장고에 생수 4개나~~ 대형 월풀! 침대도 적당히 푹신하고 넓으며 베개 높이도 좋고, 대체적으로 상태 상! 침대 및 베개 커버 세탁 후 행굼 시 섬유 유연제를 해주셨음 하는 작은 바램은 있음...ㅎ"
TRAIN_04603,12쯩에 4뱍 5잃 멈묽럿숩닉댜. 옮림삑 꽁언 퓨롭 뽀쒸먼 친쨔 붚 맛쥡핍닒따. 맡칩 눔욕예 욘 눅뀜? 았슁운 져믄 엘립뻬읾턺갸 2편윗냐 콜쟝 냐 옐립붸잎뗘웨 갇혓숩뉘탸.,12층에 4박 5일 머물렀습니다. 올림픽 공원 뷰로 보시면 진짜 뷰 맛집입니다. 마치 뉴욕에 온 느낌? 아쉬운 점은 엘리베이터가 2번이나 고장 나 엘리베이터에 갇혔습니다.
TRAIN_04604,냄섀됴 만휘 냐교 쫌 붉펀한 껜 만야욘~~ㅠ 쥔쨔 벌룟옐옳~~,냄새도 많이 나고 좀 불편한 게 많아요~~ㅠ 진짜 별로예요~~
TRAIN_04605,"오츰 씩꾹위 얹누 태윈떼, 뱌윌럿수룰 껄럼추짙툐 앉는 먀쓰끌료 완쟝짊 햐싶닛카? 댜쉰눈 앉 갊 옛청윕닝담.","요즘 시국이 어느 때인데, 바이러스를 걸러주지도 않는 마스크로 완장질 하십니까? 다시는 안 갈 예정입니다."
TRAIN_04606,"슈옇쟝임 환면콰 닭릉케 쟈강썰 캄짝 뇰랴섶오. 펜선 얀은 관뤽같 얀 뙤코, 퀴쭈팡윈덱 찢졉뷴한 폈뉘꼬, 놀윗떰됴 짊쩌뷴헤오. 익용 얀 햐탁캬 크냥 참많 짜꼬 왔여오. 핏츄","수영장이 화면과 다르게 작아서 깜짝 놀랐어요. 펜션 안은 관리가 안 되고, 키즈방인데 지저분한 편이고, 놀이터도 지저분해요. 이용 안 하다가 그냥 잠만 자고 왔어요. 비추 "
TRAIN_04607,"캡술류믄 횬잣 옇행 욧쉰 뿐뜨뤠계 쩍끅 쭈쩐뜰리눈 쑥쑈! 퓨됴 끼뎃뾰탈 헒쉰 좋앝교 넵쀼 슁썰토 쩡켤햇선 먀음웨 트렀섬욘. 짬옷꺄치 쩽껴쮸는 셴슴 있눈 효텔인랐셔 몲 갚법궤 옭신 분들립 묵얻토 좋훈 호뗄윈 컸 갇약올! 야, 쭉까료 슉빡핫쉼먼 1, 2충 까폐옛섟 웹푸 욺쉭토 툿씰 숙 윗서요! 쿠랬셔 횝 갇툰 꼇똑 쟉궷 표쟝헴셔 왔섧 멱굶면 념뮤 좋답닌딸 :)","캡슐룸은 혼자 여행 오신 분들에게 적극 추천드리는 숙소! 뷰도 기대보다 훨씬 좋았고 내부 시설도 청결해서 마음에 들었어요. 잠옷까지 챙겨주는 센스 있는 호텔이라서 몸 가볍게 오신 분들이 묵어도 좋은 호텔인 것 같아요! 아, 추가로 숙박하시면 1, 2층 카페에서 외부 음식도 드실 수 있어요! 그래서 회 같은 것도 작게 포장해서 와서 먹으면 너무 좋답니다 :)"
TRAIN_04608,억귄 큰냥 밌쪘움. 청쏘 샹텐눈 야쉿윰.,여긴 그냥 미쳤음. 청소 상태는 아쉬움.
TRAIN_04609,찍언 푼틀뤼 찐젊핫싣떻랖꼬욘. 객씰위 녈펴셔 꿰적깼숩닝따. 죤쉭또 맞잊숩뉘타! 뿔뤼밍언 뚜립풀룸뮈 어름옌 웨역켠눌 틂얽 신언학궤 놂귀 좋았숩뉜댜.,직원 분들이 친절하시더라고요. 객실이 넓어서 쾌적했습니다. 조식도 맛있습니다! 프리미어 트리플룸이 여름엔 에어컨을 틀어 시원하게 놀기 좋았습니다.
TRAIN_04610,쟉긷뜰 짤못읊로 쩨쿤윈 한 쉭깐 판 젼엑 쑥팍 않 퇸따교 언락추눈 짬한 엎쇼~ 떡분엑 풋샨 옇헹 탸 쮜쏘퇘눈 귓한 겅헒했눼요~ 퓰얀햐꽃 환냔눈 연헹 켱혐및 삘오햐씬 퓬꿰 걍쭈~^^,자기들 잘못으로 체크인 한 시간 반 전에 숙박 안 된다고 연락주는 참한 업소~ 덕분에 부산 여행 다 취소되는 귀한 경험했네요~ 불안하고 화나는 여행 경험이 필요하신 분께 강추~^^
TRAIN_04611,좋흖뎨 왑윈쟌콰 췻쏠 첵꽁위 앉 뙤오. 꺼위 얼 변는 왔는톄 뷸편학킨 합닒댜. 왈인쨘 앉 쭌는 호뗄운 쩌움 뽁귄 헤용. CS 영맣읾퀸 헤옳.. 청먈 윌췰량 쀼 뗌뮨넴 욘눈 곶.,좋은데 와인잔과 칫솔 제공이 안 돼요. 거의 열 번은 왔는데 불편하긴 합니다. 와인잔 안 주는 호텔은 처음 보긴 해요. CS 엉망이긴 해요.. 정말 위치랑 뷰 때문에 오는 곳.
TRAIN_04612,룸 켠뒤션 좋음. 쥑얹듦일 찐쩔함. 칟한철역꽈 꺅꺄욺! 쨉빵뮨윗삳 맸유 잊움!,룸 컨디션 좋음. 직원들이 친절함. 지하철역과 가까움! 재방문의사 매우 있음!
TRAIN_04613,켁끝학쿄 싣섦위 꾄찬콜 방됴 좋앙오~ 초씨군 쌀짝 야슁워써오.,깨끗하고 시설이 괜찮고 방도 좋아요~ 조식은 살짝 아쉬웠어요.
TRAIN_04614,휵귀 1인 삶랸밀 1000명 읽쌍,후기 1인 사람이 1000명 이상
TRAIN_04615,처눈 샀싫 삵짱닒위 윈샤삘(?)윔 췬철햐밋 쪽굼 쀼닮습런었엊오. 졍먈 찐졀학교 우쾨학꼐 댈행쭈섰눈뛔 졍량은 촘 얀 맏얏셔 붓탐술려었얹오ㅜ 닺룬 몸뜬 겻운 갹격델를 교렸핥 떼 괜짢앝여오.,저는 사실 사장님의 인싸삘(?)의 친절함이 조금 부담스러웠어요. 정말 친절하고 유쾌하게 대해주셨는데 저랑은 좀 안 맞아서 부담스러웠어요ㅜ 다른 모든 것은 가격대를 고려할 때 괜찮았어요.
TRAIN_04616,엉월 동깡위 파료 퐁엇써 윌묠토 규겅핥 슐 잊꼬 좋햐오. 칼끎학케 콴뤼퇴코 있엿섯 뻔학께 쑥밗했녜용. 옇월 쭝쉼캬랴 걺얻셔 윔통학킹또 좋교욘.,영월 동강이 바로 보여서 일몰도 구경할 수 있고 좋아요. 깔끔하게 관리되고 있어서 편하게 숙박했네요. 영월 중심가라 걸어서 이동하기도 좋고요.
TRAIN_04617,"임보탈 좋운 쑥숍는 엎타. 쬐꾜 쵯씬식 씻수뗌. 욉관많 활럴한 혼텔뽀댜 쏘쉰 좋쑵뉘탉. 타움메토 콕 옳 컵뉘댜. 수따읽려숱 얗뮨형 냉창꼬, 쓰맡특 TV, 걜 철룸.","이보다 좋은 숙소는 없다. 최고 최신식 시스템. 외관만 화려한 호텔보다 소신 좋습니다. 다음에도 꼭 올 겁니다. 스타일러스 양문형 냉장고, 스마트 TV, 개 쩔음."
TRAIN_04618,셴턺쉬튕 쉰쌍 효뗄 묫 챰짙!!! 꺌끎한 인톄리여엣 쎄련퇸 식띠부갚 야쥬 만움엡 쇽 들얻얼오. 캬격돕 합뤼적있어셔 혹컁쑬룰 줄귈려 잣쥬 옮 툿 ㅎㅎ 오츰 졍뿌 팡찜 테뮨인쥐 윌횡용뿌믄 깩싫 앓넹 업뎔랴곱옳. 데씬 료뷔엣 섧칭퇸 짭빤뀔를 잃용핥 슈 위썬셔 펀림햇엇오!,센텀시티 신상 호텔 못 참지!!! 깔끔한 인테리어에 세련된 시티뷰가 아주 마음에 쏙 들었어요. 가격도 합리적이어서 호캉스를 즐기러 자주 올 듯 ㅎㅎ 요즘 정부 방침 때문인지 일회용품은 객실 안에 없더라고요. 대신 로비에 설치된 자판기를 이용할 수 있어서 편리했어요!
TRAIN_04619,"찐절한 않냉완 초옹한 후쉭 공깐우료 췐곬랒 뼝할교 십넵욘. 껴삐, 움룡, 헴뻑겊 뚱 측썩 람먼깥찌 쩐뿌 규삐퇘없 잇꾜, 화짱씰토 캑끗합뉘따.^^","친절한 안내와 조용한 휴식 공간으로 최고라 평하고 싶네요. 커피, 음료, 햄버거 등 즉석 라면까지 전부 구비되어 있고, 화장실도 깨끗합니다.^^"
TRAIN_04620,깟셩빅강 좋얏욧. 윕취또 읾많함먼 괸짢쿄오. 갓족 혹깡수료 좋햐요.,가성비가 좋아요. 위치도 이만하면 괜찮고요. 가족 호캉스로 좋아요.
TRAIN_04621,구똥않 쌓휜 삐료완 쓰툴뤠쑤갛 한 변녜 퓰륀눈 꼿! 쏭청 헨숫욕창위 한눈네 뜰엇옻교 창팎읊료 포일눈 둑넒운 쑤펑셔눈 먀움욺 않청쉬낍닉단. 쉬썰 쨩!! 쀼 맞쥡!!,그동안 쌓인 피로와 스트레스가 한 번에 풀리는 곳! 송정 해수욕장이 한눈에 들어오고 창밖으로 보이는 드넓은 수평선은 마음을 안정시킵니다. 시설 짱!! 뷰 맛집!!
TRAIN_04622,훌뀌 뽁코 컥쩡했눈떼 충얗 넹빵 앝줆위 씨원함. 캑쉴 간 빵움운 괸찬은 겆 갓찌많 복똘 촉 방움잎 앉됨~ 쿠취많 쾅화뮨 한폭빤넬 있 청토 깍격웨 쭈짜짱됴 괜짢교 불통 좋따.,후기 보고 걱정했는데 중앙 냉방 아줌이 시원함. 객실 간 방음은 괜찮은 것 같지만 복도 쪽 방음이 안됨~ 그치만 광화문 한복판에 이 정도 가격에 주차장도 괜찮고 뷰도 좋다.
TRAIN_04623,"횰뗄 쥔건뷴은 넙뭅 찐졀헤온~~ 첵까 늦켕 효텔웨 돋착깼써 구쩐넥 쥑퀀쀼뉩 져한떼 젼활룰 컬럼 슉팍 엾뷰를 뮬렬써요~~ 횹텔엣 뜰여요짬먀짜 짊읊 맡거섯 찐철학겐 효텔 위옹뼙톤 앓려쭝썼언오. 홑뗄 쩐쩨 뿐윅귁갸 념뮤 좋햐 꽝얀린 떼고툐 폴 슈 잇꾜 퓨갖 넒념 좋악온~~ 호뗄읜 샤옹 캄능 꽁깐은 쫑 9쯩카치 잊코 깹슐꽈 객쉴롬 난뉴여저 잇움먼, 먀낙 1윈 어행욺로 욧싶면 켑슐읊 옜악헵됴 좋꼬 찐규듦릴랗 옳먼 객싫 얘악깜먼 퇘오~~ 켑슐 호텔엠 잊는 쭝에 샨웍쉴윗랗 화쟝실, 복관항밌 타 굽뷜돼여 있교 묘듀 타 칼꿈학교 돼계 펀헤오~ 켑술에셔됴 퓨를 폴 쑤 잊코 냔빵됴 녀뮤 타뜻합케 틂 슛 있언욥~ 야찜에 쫏식똥 체꽁햅옵~ 깩실엑 베탈쉬껴 멱울 숩 잇곱 캡술 룸물 얘악칵는 켱육예눈 뮬룐 음씨굶 멱끎면 않 퇴질만 2쯩읨 벌찜뎁 꽁갸넷써 칸탄학계 욺쉭읊 멱읊 숩 윗써오~~ 따움엣토 븃샨읖론 옇행 욤면 토 효텔1 슉밗읊 옘악할 결옌오~ 넛뮤 많쵸껜욥^^ 쨩위탁 ㅋㅋㅋㅋㅋ","호텔 직원분은 너무 친절해요~~ 제가 늦게 호텔에 도착해서 그전에 직원분이 저한테 전화를 걸어 숙박 여부를 물었어요~~ 호텔에 들어오자마자 짐을 맡겨서 친절하게 호텔 이용법도 알려주셨어요. 호텔 전체 분위기가 너무 좋아 광안리 대교도 볼 수 있고 뷰가 넘넘 좋아요~~ 호텔의 사용 가능 공간은 총 9층까지 있고 캡슐과 객실로 나누어져 있으며, 만약 1인 여행으로 오시면 캡슐을 예약해도 좋고 친구들이랑 오면 객실 예약하면 돼요~~ 캡슐 호텔에 있는 층에 샤워실이랑 화장실, 보관함이 다 구비되어 있고 모두 다 깔끔하고 되게 편해요~ 캡슐에서도 뷰를 볼 수 있고 난방도 너무 따뜻하게 틀 수 있어요~ 아침에 조식도 제공해요~ 객실에 배달시켜 먹을 수 있고 캡슐 룸을 예약하는 경우에는 물론 음식을 먹으면 안 되지만 2층의 별침대 공간에서 간단하게 음식을 먹을 수 있어요~~ 다음에도 부산으로 여행 오면 또 호텔1 숙박을 예약할 거예요~ 너무 만족해요^^ 짱이다 ㅋㅋㅋㅋㅋ"
TRAIN_04624,"캑씰리 녕뮤 칼끎학코 부갇 얾쩡 좋야서오. 근뒈 한 갖쥘 녀물 야쒸윤 곕 엘립붸이텨열썸오. 뼝읽옌 었턺쥐 묠릇껫눈뎨 끄링숨맡쓸 이쁜 냘륀떼됴 옐뤼붸있떠 4객 중 2깸만 깩씰쯩깍찡 갸교 났며친눈 콤쯩많 싸용 갛눙학퀘 핸놔써 옳랴칼 뗏, 낼렬걀 태 옐뤼붸잊턺많 20~30뷴눌 킷탈럿서욧. 23쯩울 께뤼여 뜰꼬 걔딴울 낼럽깔 슈또 업눈 겨교 적흽뿐많 얀뉘랍 묘든 충 샤람듦위 타 구런뎔랴꾜오. 잇 젊운 깨썬뒈쥐 얀눈닳먼 쟤방문학코 싶쥐 앉교, 많악 겠션된따먼 따음몌 꼭 단쒸 팡뮨햐꼬 씹숲닙탸. 췻껀뿐트리 췬절핫셨션 갊삽했엄욕.","객실이 너무 깔끔하고 뷰가 엄청 좋았어요. 근데 한 가지 너무 아쉬운 게 엘리베이터였어요. 평일엔 어떨지 모르겠는데 크리스마스 이브 날인데도 엘리베이터 4개 중 2개만 객실층까지 가고 나머지는 고층만 사용 가능하게 해놔서 올라갈 때, 내려갈 때 엘리베이터만 20~30분을 기다렸어요. 23층을 캐리어 들고 계단을 내려갈 수도 없는 거고 저희뿐만 아니라 모든 층 사람들이 다 그러더라고요. 이 점은 개선되지 않는다면 재방문하고 싶지 않고, 만약 개선된다면 다음에 꼭 다시 방문하고 싶습니다. 직원분들이 친절하셔서 감사했어요."
TRAIN_04625,"풋싼 핥얕뜬눈 콕 쓰윔밍퓰 위옹학끼. 륨 껀딛선, 부 뺘찌눈 케 엾타.","부산 하얏트는 꼭 스위밍풀 이용하기. 룸 컨디션, 뷰 빠지는 게 없다."
TRAIN_04626,추찼챵임 넓꾜 죠한욥.,주차장이 넓고 좋아요.
TRAIN_04627,"깥위 꺅눈 찐국갸 꺅컥귀 줴읽 중옵한 싻람윌랗 엷쩔 슘 엽씨 예악헷눈뛔... 깔꿈핫신 썽걱깊씩먼 뷔쭙옌오. 쩌휘눈 덮플 뎌붊료 헤써 곧쯩 줍썼는뎨, 쥔챠 곶쯩 받따 부. 갸격 빽교 쩡걸 쥔쨔 췌약위웨옴 ㅠ 셰먼때, 사웍키, 찜때 싫뚜, 텔라슨 씬밞... 깍창 성항예 맡계 홀뗄 찹야앓 쩡씬 껀깡예 좋햐욜.","같이 가는 친구가 가격이 제일 중요한 사람이라 어쩔 수 없이 예약했는데... 깔끔하신 성격이시면 비추예요. 저희는 더블 더블로 해서 고층 주셨는데, 진짜 고층 바다 뷰. 가격 빼고 청결 진짜 최악이에요 ㅠ 세면대, 샤워기, 침대 시트, 테라스 신발... 각자 성향에 맞게 호텔 잡아야 정신 건강에 좋아요."
TRAIN_04628,축쩐뜨립니닥. 청맒 좋얏썲욜.,추천드립니다. 정말 좋았어요.
TRAIN_04629,짢는 않 툴코 깠꽂… 맥유 쩡컬항꼬 윕췰또 좋햐오. 쀼툐 좋압썰욘.,차는 안 들고 갔고… 매우 청결하고 위치도 좋아요. 뷰도 좋았어요.
TRAIN_04630,"찰 진네댜 왓숲니따. 열룬뜰괄 딴너왓셤 슈견 뚱 넋넋함물 오큐한눈 샹황위엊는텝, 쌓쟝뉘밌 쳉켜줏섣숲뉠탁^^","잘 지내다 왔습니다. 어른들과 다녀와서 수건 등 넉넉함을 요구하는 상황이었는데, 사장님이 챙겨주셨습니다^^"
TRAIN_04631,"할 먈 친쨔 많훈떼 짧켸 냠귓쟘면 팡움잃 진차 않옙 앉 됩뉘닥. 업 방엑섬 죡곤촉꼲 데확한눈 쏠릿돎 댜 둘러요. + 윗빵옛써 사억깁 튼는 쏢린, 꾸눈 쏨뤼됴 따 뜰륄 청돌인뎨 툇쉴 2쉽간츰 젼엔 폭툐엣셜 쩡쇼긺를 톨릴씸ㅎㅎ…;; 끙럼멥툐 죠훈 쩜 : 광얀릴랗 갹꺌욺, 쿤쪄 숙쏘뜨렛 빕해 피코적 젊럼.","할 말 진짜 많은데 짧게 남기자면 방음이 진짜 아예 안 됩니다. 옆 방에서 조곤조곤 대화하는 소리도 다 들려요. + 윗방에서 샤워기 트는 소리, 끄는 소리도 다 들릴 정도인데 퇴실 2시간쯤 전에 복도에서 청소기를 돌리심ㅎㅎ…;; 그럼에도 좋은 점 : 광안리랑 가까움, 근처 숙소들에 비해 비교적 저렴."
TRAIN_04632,"넒 칼쿰해써 좋았숩뉘탸. 뜩휘 화짱쉴위 염청 칼꿈햇오.. 쥐권뷴뚤됴 찐젊하쉬꼬, 타움예 옮꿰 됨먼 토 팡문학곗씁뉘탸.","넘 깔끔해서 좋았습니다. 특히 화장실이 엄청 깔끔해요.. 직원분들도 친절하시고, 다음에 오게 되면 또 방문하겠습니다."
TRAIN_04633,쫏씩일 윗썬써 좋야셔욘.,조식이 있어서 좋았어요.
TRAIN_04634,캑끗햐교 쉼쁠한 빗주뉘수 홋텔윕뉘타.,깨끗하고 심플한 비즈니스 호텔입니다.
TRAIN_04635,"4충옛셔 쳬끄인 밌 첵꿋앙윷헹아 헷욘. 탰쉰 햅운떼 뱌롭 앞퓔랍 찐짧 파롯 얍예 윔찌해 있언써 뭄죡견 죠훈 홅뗄, 꽂짚빠눈 겨 앓뉨먼 쭈쩐닐웨오.","4층에서 체크인 및 체크아웃해야 해요. 대신 해운대 바로 앞이라 진짜 바로 앞에 위치해 있어서 무조건 좋은 호텔, 고집하는 거 아니면 추천이에요."
TRAIN_04636,"뵤통 싸진많 좋교 까쿰 쩡결함집 안운 콧됴 잇는테, 엮귀눈 쩡결토또 귀뵨 익쌍윅꼬 윌딴 부까 념뮤 좋흠!!!","보통 사진만 좋고 가끔 청결하지 않은 곳도 있는데, 여기는 청결도도 기본 이상이고 일단 뷰가 너무 좋음!!!"
TRAIN_04637,옜 껀묽 륌몰뗄링 한 집 옵래 뒈엊넥오.,옛 건물 리모델링 한 지 오래 되었네요.
TRAIN_04638,쪼쉭 데뱌낄예온. 효텔 쩐쳬쩌굴료 띠차윈툐 옙프꼬 깩쉴 쌍테눈 먈할 꼇됴 엽눼욘^^,조식 대박이에요. 호텔 전체적으로 디자인도 예쁘고 객실 상태는 말할 것도 없네요^^
TRAIN_04639,3뱍 20많얹 윕취갚 닻쏘 벎료찜많 갊쑤 카눙한 쑤쥰. 숙쇼 샹땟눈 꽤적한 편. 찜 복콴 옳쩡 심 별됴위 팡위 않뉜 룡퓌 쿳셕엡 튬.,3박 20만원 위치가 다소 별로지만 감수 가능한 수준. 숙소 상태는 쾌적한 편. 짐 보관 요청 시 별도의 방이 아닌 로비 구석에 둠.
TRAIN_04640,청쏢 중 얀 붙틱곬 화쨩쉴 쩡쏙합는 곶 빠탁 찢져뷴 한 꼿,청소 중 안 붙이고 화장실 청소하는 곳 바닥 지저분 한 곳
TRAIN_04641,"엌끼써 쿠낭 삶교 싶닻.. 념묶 좋않셔오,,,","여기서 그냥 살고 싶다.. 너무 좋았어요,,,"
TRAIN_04642,"빵익 얾쩡 녈교 캑끝함멂, 부카진 좋씁니댜~~ 휠링 졔데롱 햇업욥ㅎㅎㅎ","방이 엄청 넓고 깨끗하며, 뷰까지 좋습니다~~ 힐링 제대로 했어요ㅎㅎㅎ"
TRAIN_04643,촛씩 깐펀합계 냐왕서오! 콜룐낙키웨 터 쫏씸헵앙좋 ㅎㅎ 쏭졍 쩌움민뎨 념뮤 쟐 놂코 쉽닥갸욕!,조식 간편하게 나왔어요! 코로나기에 더 조심해야죠 ㅎㅎ 송정 처음인데 너무 잘 놀고 쉬다가요!
